PMID,Biobank,Year,Title,population_stratification_mentioned,population_stratification_confidence,population_stratification_severity,population_stratification_mesh,population_stratification_keywords,batch_effects_mentioned,batch_effects_confidence,batch_effects_severity,batch_effects_mesh,batch_effects_keywords,missing_data_mentioned,missing_data_confidence,missing_data_severity,missing_data_mesh,missing_data_keywords,sampling_bias_mentioned,sampling_bias_confidence,sampling_bias_severity,sampling_bias_mesh,sampling_bias_keywords,technical_variation_mentioned,technical_variation_confidence,technical_variation_severity,technical_variation_mesh,technical_variation_keywords
27702941,UK Biobank,2016,Genome-wide association study of caffeine metabolites provides new insights to caffeine metabolism and dietary caffeine-consumption behavior.,1,1.0,low,1,ancestry|european ancestry|gwas,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
26830817,UK Biobank,2016,UK Biobank's cardiovascular magnetic resonance protocol.,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
27006341,UK Biobank,2016,Cohort profile of the UK Biobank: diagnosis and characteristics of cerebrovascular disease.,1,0.3333333333333333,mentioned,0,race,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
27692269,UK Biobank,2016,Data science for mental health: a UK perspective on a global challenge.,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
27773431,UK Biobank,2016,Population Structure of UK Biobank and Ancient Eurasians Reveals Adaptation at Genes Influencing Blood Pressure.,1,1.0,mentioned,1,ancestry|population structure|principal component,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
26846593,UK Biobank,2016,Childhood febrile illness and the risk of myopia in UK Biobank participants.,1,0.6666666666666666,medium,0,ethnic|ethnicity,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
27091144,UK Biobank,2016,Reliability of intracerebral hemorrhage classification systems: A systematic review.,1,0.3333333333333333,low,0,race,0,0.0,none,1,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,1,
27466983,UK Biobank,2016,"Visual Function, Social Position, and Health and Life Chances: The UK Biobank Study.",1,0.3333333333333333,low,0,ethnic,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,1,1.0,mentioned,0,inclusion|socioeconomic|minority,0,0.0,none,0,
26662490,UK Biobank,2016,Saliva in studies of epidemiology of human disease: the UK Biobank project.,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
27758828,UK Biobank,2016,Night Shift Work and Breast Cancer Incidence: Three Prospective Studies and Meta-analysis of Published Studies.,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
27270105,UK Biobank,2016,Haplotype estimation for biobank-scale data sets.,0,0.0,none,1,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
26995106,UK Biobank,2016,"Active commuting and obesity in mid-life: cross-sectional, observational evidence from UK Biobank.",0,0.0,none,0,,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,complete case,0,0.0,none,0,,0,0.0,none,0,
27989777,UK Biobank,2017,Hand classification of fMRI ICA noise components.,0,0.0,none,0,,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,data quality,0,0.0,none,0,,0,0.0,none,0,
26760200,UK Biobank,2016,The Cost of Ménière's Disease: A Novel Multisource Approach.,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
27046643,UK Biobank,2016,Genome-wide association study of cognitive functions and educational attainment in UK Biobank (N=112 151).,1,0.3333333333333333,mentioned,1,genetic association,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
27818178,UK Biobank,2016,Molecular Genetic Contributions to Social Deprivation and Household Income in UK Biobank.,1,0.6666666666666666,mentioned,1,gwas|genetic association,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
26700411,UK Biobank,2016,Women's reproductive health factors and body adiposity: findings from the UK Biobank.,1,0.3333333333333333,medium,0,ethnic,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,1,0.3333333333333333,mentioned,0,socioeconomic,0,0.0,none,0,
26795427,UK Biobank,2016,"Cardiometabolic disease and features of depression and bipolar disorder: population-based, cross-sectional study.",1,0.3333333333333333,high,0,confounding,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
26753864,UK Biobank,2016,"Genetics, lifestyle and environment. UK Biobank is an open access resource following the lives of 500,000 participants to improve the health of future generations.",0,0.0,none,0,,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
26956984,UK Biobank,2016,"Height, body mass index, and socioeconomic status: mendelian randomisation study in UK Biobank.",1,0.3333333333333333,mentioned,0,ancestry,0,0.0,none,0,,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,socioeconomic,0,0.0,none,0,
27270109,UK Biobank,2016,Fast and accurate long-range phasing in a UK Biobank cohort.,0,0.0,none,1,,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,imputation,0,0.0,none,0,,0,0.0,none,0,
27089180,UK Biobank,2016,Physical and neurobehavioral determinants of reproductive onset and success.,0,0.0,none,1,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
27976682,UK Biobank,2016,"Ageing and brain white matter structure in 3,513 UK Biobank participants.",0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
27115122,UK Biobank,2016,Pleiotropy between neuroticism and physical and mental health: findings from 108 038 men and women in UK Biobank.,1,1.0,medium,1,population stratification|gwas|stratification,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
27693812,UK Biobank,2016,Lifestyle factors and prostate-specific antigen (PSA) testing in UK Biobank: Implications for epidemiological research.,1,0.3333333333333333,mentioned,0,ethnic,0,0.0,none,0,,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,socioeconomic,0,0.0,none,0,
28299370,UK Biobank,2016,"Change in commute mode and body-mass index: prospective, longitudinal evidence from UK Biobank.",0,0.0,none,0,,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,1,0.3333333333333333,mentioned,0,socioeconomic,0,0.0,none,0,
27197004,UK Biobank,2016,Accuracy and Utility of Self-report of Refractive Error.,0,0.0,none,0,,0,0.0,none,1,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,1,
27662190,UK Biobank,2016,Feasibility of MR-Based Body Composition Analysis in Large Scale Population Studies.,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
27520533,UK Biobank,2016,"Psychological distress, neuroticism, and cause-specific mortality: early prospective evidence from UK Biobank.",0,0.0,none,0,,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
27703752,UK Biobank,2016,Low birth weight and features of neuroticism and mood disorder in 83 545 participants of the UK Biobank cohort.,1,0.3333333333333333,high,0,confounding,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
26809841,UK Biobank,2016,Shared genetic aetiology between cognitive functions and physical and mental health in UK Biobank (N=112 151) and 24 GWAS consortia.,1,0.3333333333333333,mentioned,1,gwas,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
27110937,UK Biobank,2016,"Cognitive Test Scores in UK Biobank: Data Reduction in 480,416 Participants and Longitudinal Stability in 20,346 Participants.",1,0.3333333333333333,low,0,principal component,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
27103599,UK Biobank,2016,"Alzheimer disease genetic risk factor APOE e4 and cognitive abilities in 111,739 UK Biobank participants.",1,0.3333333333333333,high,0,confounding,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
26739739,UK Biobank,2016,Sex differences in body anthropometry and composition in individuals with and without diabetes in the UK Biobank.,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
27438865,UK Biobank,2016,Tinnitus and Sleep Difficulties After Cochlear Implantation.,0,0.0,none,0,,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
27056396,UK Biobank,2016,"Smoking, Screen-Based Sedentary Behavior, and Diet Associated with Habitual Sleep Duration and Chronotype: Data from the UK Biobank.",0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
27799538,UK Biobank,2016,Genetic variants linked to education predict longevity.,0,0.0,none,1,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
27067015,UK Biobank,2016,Genome-wide analysis of over 106 000 individuals identifies 9 neuroticism-associated loci.,1,0.3333333333333333,mentioned,1,gwas,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
27660514,UK Biobank,2016,Lower lung function associates with cessation of menstruation: UK Biobank data.,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
27764096,UK Biobank,2016,A Large Genome-Wide Association Study of Age-Related Hearing Impairment Using Electronic Health Records.,1,1.0,medium,1,ethnic|ethnicity|race|hispanic|gwas,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
27546527,UK Biobank,2016,"Personality Polygenes, Positive Affect, and Life Satisfaction.",0,0.0,none,1,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
27008686,UK Biobank,2016,"Cross-sectional study of diet, physical activity, television viewing and sleep duration in 233,110 adults from the UK Biobank; the behavioural phenotype of cardiovascular disease and type 2 diabetes.",1,0.6666666666666666,medium,0,ethnic|ethnicity,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
26795295,UK Biobank,2016,Associations with Intraocular Pressure in a Large Cohort: Results from the UK Biobank.,1,0.6666666666666666,medium,0,ethnic|ethnicity,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
27403335,UK Biobank,2016,Characteristics of rheumatoid arthritis and its association with major comorbid conditions: cross-sectional study of 502 649 UK Biobank participants.,0,0.0,none,0,,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,1,0.3333333333333333,mentioned,0,socioeconomic,0,0.0,none,0,
27596730,UK Biobank,2016,Multiple novel gene-by-environment interactions modify the effect of FTO variants on body mass index.,0,0.0,none,1,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
27029810,UK Biobank,2016,Variants near CHRNA3/5 and APOE have age- and sex-related effects on human lifespan.,0,0.0,none,1,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
26654569,UK Biobank,2016,Ethnic differences in sleep duration and morning-evening type in a population sample.,1,1.0,medium,0,ethnic|ethnicity|race,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
27903560,UK Biobank,2016,Commonly prescribed drugs associate with cognitive function: a cross-sectional study in UK Biobank.,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
26481672,UK Biobank,2016,An integrated approach to correction for off-resonance effects and subject movement in diffusion MR imaging.,0,0.0,none,0,,0,0.0,none,1,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
26894596,UK Biobank,2016,Automated retinal image quality assessment on the UK Biobank dataset for epidemiological studies.,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
26955885,UK Biobank,2016,"Genome-wide association analysis identifies novel loci for chronotype in 100,420 individuals from the UK Biobank.",0,0.0,none,1,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
27529168,UK Biobank,2016,Genetic and Environmental Risk for Chronic Pain and the Contribution of Risk Variants for Major Depressive Disorder: A Family-Based Mixed-Model Analysis.,1,0.3333333333333333,mentioned,1,gwas,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
27876820,UK Biobank,2017,A method to customize population-specific arrays for genome-wide association testing.,1,0.6666666666666666,mentioned,1,ancestry|gwas,0,0.0,none,0,,1,0.6666666666666666,mentioned,0,mar|imputation,1,0.3333333333333333,mentioned,0,inclusion,0,0.0,none,0,
26678491,UK Biobank,2016,Chronic widespread bodily pain is increased among individuals with history of fracture: findings from UK Biobank.,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,socioeconomic,0,0.0,none,0,
27773354,UK Biobank,2017,"Cognitive Performance Among Carriers of Pathogenic Copy Number Variants: Analysis of 152,000 UK Biobank Subjects.",0,0.0,none,0,,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
27716837,UK Biobank,2016,Optical Coherence Tomography in the UK Biobank Study - Rapid Automated Analysis of Retinal Thickness for Large Population-Based Studies.,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
27841878,UK Biobank,2017,Genome-wide association analyses using electronic health records identify new loci influencing blood pressure variation.,0,0.0,none,1,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
27015805,UK Biobank,2016,"Human longevity is influenced by many genetic variants: evidence from 75,000 UK Biobank participants.",1,0.3333333333333333,low,1,gwas,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
26746598,UK Biobank,2016,Spectral-Domain Optical Coherence Tomography Imaging in 67 321 Adults: Associations with Macular Thickness in the UK Biobank Study.,1,0.6666666666666666,medium,0,ethnic|ethnicity,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,1,0.3333333333333333,mentioned,0,inclusion,0,0.0,none,0,
26961502,UK Biobank,2016,"Variants in the FTO and CDKAL1 loci have recessive effects on risk of obesity and type 2 diabetes, respectively.",1,0.3333333333333333,mentioned,1,ancestry,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
27801894,UK Biobank,2016,Dissection of major depressive disorder using polygenic risk scores for schizophrenia in two independent cohorts.,0,0.0,none,1,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
27473438,UK Biobank,2016,Evidence for sex-specific genetic architectures across a spectrum of human complex traits.,0,0.0,none,1,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
27720551,UK Biobank,2017,Associations with Retinal Pigment Epithelium Thickness Measures in a Large Cohort: Results from the UK Biobank.,1,1.0,medium,0,ethnic|ethnicity|race|stratification,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
27428752,UK Biobank,2016,Evaluating the contribution of genetics and familial shared environment to common disease using the UK Biobank.,1,0.3333333333333333,mentioned,1,ancestry,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
27232076,UK Biobank,2016,Better Visuospatial Working Memory in Adults Who Report Profound Deafness Compared to Those With Normal or Poor Hearing: Data From the UK Biobank Resource.,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
27992416,UK Biobank,2017,Genome-wide association analyses of sleep disturbance traits identify new loci and highlight shared genetics with neuropsychiatric and metabolic traits.,0,0.0,none,1,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
27494321,UK Biobank,2016,"Genome-Wide Association Analyses in 128,266 Individuals Identifies New Morningness and Sleep Duration Loci.",1,0.3333333333333333,mentioned,1,gwas,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
27001997,UK Biobank,2016,Occupations associated with COPD risk in the large population-based UK Biobank cohort study.,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
27207519,UK Biobank,2016,"Genetic Evidence for a Link Between Favorable Adiposity and Lower Risk of Type 2 Diabetes, Hypertension, and Heart Disease.",0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
27636227,UK Biobank,2016,Data from UK Biobank on febrile illness.,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
26244401,UK Biobank,2016,The Effect of Functional Hearing and Hearing Aid Usage on Verbal Reasoning in a Large Community-Dwelling Population.,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
27668130,UK Biobank,2016,The Accuracy and Reliability of Crowdsource Annotations of Digital Retinal Images.,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
27237867,UK Biobank,2016,Accelerating the Development and Validation of New Value-Based Diagnostics by Leveraging Biobanks.,0,0.0,none,0,,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
26917578,UK Biobank,2016,"Exome-wide analysis of rare coding variation identifies novel associations with COPD and airflow limitation in MOCS3, IFIT3 and SERPINA12.",1,0.6666666666666666,medium,1,ancestry|european ancestry,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
27094806,UK Biobank,2016,Events in Early Life are Associated with Female Reproductive Ageing: A UK Biobank Study.,1,0.3333333333333333,high,0,confounding,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
27973677,UK Biobank,2017,Occupational self-coding and automatic recording (OSCAR): a novel web-based tool to collect and code lifetime job histories in large population-based studies.,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,1,,0,0.0,none,0,,0,0.0,none,0,
27203241,UK Biobank,2016,"Correction: Cognitive Test Scores in UK Biobank: Data Reduction in 480,416 Participants and Longitudinal Stability in 20,346 Participants.",0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
27437785,UK Biobank,2016,Is alcohol consumption related to likelihood of reporting chronic widespread pain in people with stable consumption? Results from UK biobank.,1,0.3333333333333333,high,0,confounding,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
27959336,UK Biobank,2016,Molecular genetic aetiology of general cognitive function is enriched in evolutionarily conserved regions.,1,0.6666666666666666,mentioned,1,gwas|genetic association,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
26732621,UK Biobank,2016,"Genetic evidence that lower circulating FSH levels lengthen menstrual cycle, increase age at menopause and impact female reproductive health.",1,0.3333333333333333,mentioned,1,gwas,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
26652593,UK Biobank,2016,The acceptability of repeat Internet-based hybrid diet assessment of previous 24-h dietary intake: administration of the Oxford WebQ in UK Biobank.,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
27135409,UK Biobank,2016,Defining Disease Phenotypes in Primary Care Electronic Health Records by a Machine Learning Approach: A Case Study in Identifying Rheumatoid Arthritis.,0,0.0,none,0,,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
27636229,UK Biobank,2016,Response to: 'Data from UK Biobank on febrile illness'.,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
29274927,UK Biobank,2018,Red and processed meat consumption and breast cancer: UK Biobank cohort study and meta-analysis.,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
28641372,UK Biobank,2017,Comparison of Sociodemographic and Health-Related Characteristics of UK Biobank Participants With Those of the General Population.,0,0.0,none,0,,0,0.0,none,1,,0,0.0,none,0,,1,1.0,mentioned,1,selection bias|healthy volunteer|socioeconomic,0,0.0,none,0,
